!version	2023-11-10
!description:	14.10
!external	https://rfam.org/
!citation:	D192-D200
!contact:	rfam-help@ebi.ac.uk
!	!
Rfam:RF00145	GO:0005730
Rfam:RF00145	GO:0006396
Rfam:RF00147	GO:0005730
Rfam:RF00147	GO:0006396
Rfam:RF00149	GO:0005730
Rfam:RF00149	GO:0006396
Rfam:RF00150	GO:0005730
Rfam:RF00150	GO:0006396
Rfam:RF00151	GO:0005730
Rfam:RF00151	GO:0006396
Rfam:RF00152	GO:0005730
Rfam:RF00152	GO:0006396
Rfam:RF00153	GO:0005730
Rfam:RF00153	GO:0006396
Rfam:RF00154	GO:0005730
Rfam:RF00154	GO:0006396
Rfam:RF00155	GO:0005730
Rfam:RF00155	GO:0006396
Rfam:RF00156	GO:0005730
Rfam:RF00156	GO:0006396
Rfam:RF00157	GO:0005730
Rfam:RF00157	GO:0006396
Rfam:RF00158	GO:0005730
Rfam:RF00158	GO:0006396
Rfam:RF00159	GO:0005730
Rfam:RF00159	GO:0006396
Rfam:RF00160	GO:0005730
Rfam:RF00160	GO:0006396
Rfam:RF00161	GO:0005515
Rfam:RF00161	GO:0008595
Rfam:RF00161	GO:0017148
Rfam:RF00162	GO:0010468
Rfam:RF00165	GO:0019079
Rfam:RF00166	GO:0006109
Rfam:RF00166	GO:0006401
Rfam:RF00167	GO:0009113
Rfam:RF00168	GO:0009085
Rfam:RF00169	GO:0006617
Rfam:RF00169	GO:0048501
Rfam:RF00171	GO:0039694
Rfam:RF00172	GO:0010629
Rfam:RF00174	GO:0031419
Rfam:RF00175	GO:0019074
Rfam:RF00176	GO:0039694
Rfam:RF00177	GO:0003735
Rfam:RF00177	GO:0005840
Rfam:RF00178	GO:0016442
Rfam:RF00178	GO:0035195
Rfam:RF00179	GO:0017148
Rfam:RF00180	GO:0005515
Rfam:RF00180	GO:0050779
Rfam:RF00181	GO:0005730
Rfam:RF00181	GO:0006396
Rfam:RF00182	GO:0019074
Rfam:RF00183	GO:0000289
Rfam:RF00184	GO:0019079
Rfam:RF00185	GO:0019079
Rfam:RF00186	GO:0005730
Rfam:RF00186	GO:0006396
Rfam:RF00187	GO:0005730
Rfam:RF00187	GO:0006396
Rfam:RF00188	GO:0005730
Rfam:RF00188	GO:0006396
Rfam:RF00189	GO:0005730
Rfam:RF00189	GO:0006396
Rfam:RF00190	GO:0005730
Rfam:RF00190	GO:0006396
Rfam:RF00191	GO:0005730
Rfam:RF00191	GO:0006396
Rfam:RF00192	GO:0019074
Rfam:RF00193	GO:0019079
Rfam:RF00194	GO:0019079
Rfam:RF00196	GO:0039689
Rfam:RF00198	GO:0000365
Rfam:RF00199	GO:0000365
Rfam:RF00200	GO:0005730
Rfam:RF00200	GO:0006396
Rfam:RF00201	GO:0005730
Rfam:RF00201	GO:0006396
Rfam:RF00202	GO:0005730
Rfam:RF00202	GO:0006396
Rfam:RF00203	GO:0005730
Rfam:RF00203	GO:0006396
Rfam:RF00204	GO:0005730
Rfam:RF00204	GO:0006396
Rfam:RF00205	GO:0005730
Rfam:RF00205	GO:0006396
Rfam:RF00206	GO:0005730
Rfam:RF00206	GO:0006396
Rfam:RF00207	GO:0008298
Rfam:RF00207	GO:0051028
Rfam:RF00208	GO:0005730
Rfam:RF00208	GO:0006396
Rfam:RF00209	GO:0043022
Rfam:RF00210	GO:0043022
Rfam:RF00211	GO:0005730
Rfam:RF00211	GO:0006396
Rfam:RF00212	GO:0005730
Rfam:RF00212	GO:0006396
Rfam:RF00213	GO:0005730
Rfam:RF00213	GO:0006396
Rfam:RF00214	GO:0019079
Rfam:RF00215	GO:0019079
Rfam:RF00216	GO:0043022
Rfam:RF00217	GO:0005730
Rfam:RF00217	GO:0006396
Rfam:RF00218	GO:0005730
Rfam:RF00218	GO:0006396
Rfam:RF00220	GO:0019079
Rfam:RF00221	GO:0005730
Rfam:RF00221	GO:0006396
Rfam:RF00222	GO:0043022
Rfam:RF00223	GO:0043022
Rfam:RF00224	GO:0043022
Rfam:RF00225	GO:0043022
Rfam:RF00226	GO:0043022
Rfam:RF00227	GO:0061157
Rfam:RF00228	GO:0043022
Rfam:RF00229	GO:0043022
Rfam:RF00230	GO:0000049
Rfam:RF00231	GO:0005730
Rfam:RF00231	GO:0006396
Rfam:RF00231	GO:0015030
Rfam:RF00232	GO:0030371
Rfam:RF00233	GO:0006417
Rfam:RF00234	GO:0003824
Rfam:RF00234	GO:0010468
Rfam:RF00236	GO:0003729
Rfam:RF00237	GO:0016442
Rfam:RF00237	GO:0035195
Rfam:RF00238	GO:0003729
Rfam:RF00238	GO:0060908
Rfam:RF00239	GO:0016442
Rfam:RF00239	GO:0035195
Rfam:RF00241	GO:0016442
Rfam:RF00241	GO:0035195
Rfam:RF00242	GO:0003729
Rfam:RF00242	GO:0060908
Rfam:RF00243	GO:0003676
Rfam:RF00244	GO:0016442
Rfam:RF00244	GO:0035195
Rfam:RF00245	GO:0016442
Rfam:RF00245	GO:0035195
Rfam:RF00246	GO:0016442
Rfam:RF00246	GO:0035195
Rfam:RF00247	GO:0016442
Rfam:RF00247	GO:0035195
Rfam:RF00248	GO:0016442
Rfam:RF00248	GO:0035195
Rfam:RF00249	GO:0016442
Rfam:RF00249	GO:0035195
Rfam:RF00250	GO:0016442
Rfam:RF00250	GO:0035195
Rfam:RF00251	GO:0016442
Rfam:RF00251	GO:0035195
Rfam:RF00252	GO:0045727
Rfam:RF00253	GO:0016442
Rfam:RF00253	GO:0035195
Rfam:RF00254	GO:0016442
Rfam:RF00254	GO:0035195
Rfam:RF00255	GO:0016442
Rfam:RF00255	GO:0035195
Rfam:RF00256	GO:0016442
Rfam:RF00256	GO:0035195
Rfam:RF00257	GO:0016442
Rfam:RF00257	GO:0035195
Rfam:RF00258	GO:0016442
Rfam:RF00258	GO:0035195
Rfam:RF00259	GO:0045727
Rfam:RF00260	GO:0019079
Rfam:RF00261	GO:0043022
Rfam:RF00262	GO:0003729
Rfam:RF00263	GO:0005730
Rfam:RF00263	GO:0006396
Rfam:RF00264	GO:0005730
Rfam:RF00264	GO:0006396
Rfam:RF00265	GO:0005730
Rfam:RF00265	GO:0006396
Rfam:RF00266	GO:0005730
Rfam:RF00266	GO:0006396
Rfam:RF00267	GO:0005730
Rfam:RF00267	GO:0006396
Rfam:RF00268	GO:0005730
Rfam:RF00268	GO:0006396
Rfam:RF00270	GO:0005730
Rfam:RF00270	GO:0006396
Rfam:RF00271	GO:0005730
Rfam:RF00271	GO:0006396
Rfam:RF00272	GO:0005730
Rfam:RF00272	GO:0006396
Rfam:RF00273	GO:0005730
Rfam:RF00273	GO:0006396
Rfam:RF00274	GO:0005730
Rfam:RF00274	GO:0006396
Rfam:RF00275	GO:0005730
Rfam:RF00275	GO:0006396
Rfam:RF00276	GO:0005730
Rfam:RF00276	GO:0006396
Rfam:RF00277	GO:0005730
Rfam:RF00277	GO:0006396
Rfam:RF00278	GO:0005730
Rfam:RF00278	GO:0006396
Rfam:RF00279	GO:0005730
Rfam:RF00279	GO:0006396
Rfam:RF00280	GO:0005730
Rfam:RF00280	GO:0006396
Rfam:RF00281	GO:0005730
Rfam:RF00281	GO:0006396
Rfam:RF00282	GO:0005730
Rfam:RF00282	GO:0006396
Rfam:RF00283	GO:0005730
Rfam:RF00283	GO:0006396
Rfam:RF00283	GO:0015030
Rfam:RF00284	GO:0005730
Rfam:RF00284	GO:0006396
Rfam:RF00285	GO:0005730
Rfam:RF00285	GO:0006396
Rfam:RF00286	GO:0005730
Rfam:RF00286	GO:0006396
Rfam:RF00286	GO:0015030
Rfam:RF00287	GO:0005730
Rfam:RF00287	GO:0006396
Rfam:RF00288	GO:0005730
Rfam:RF00288	GO:0006396
Rfam:RF00289	GO:0005730
Rfam:RF00289	GO:0006396
Rfam:RF00290	GO:0039689
Rfam:RF00291	GO:0005730
Rfam:RF00291	GO:0006396
Rfam:RF00292	GO:0005730
Rfam:RF00292	GO:0006396
Rfam:RF00293	GO:0005730
Rfam:RF00293	GO:0006396
Rfam:RF00294	GO:0005730
Rfam:RF00294	GO:0006396
Rfam:RF00295	GO:0005730
Rfam:RF00295	GO:0006396
Rfam:RF00296	GO:0005730
Rfam:RF00296	GO:0006396
Rfam:RF00300	GO:0005730
Rfam:RF00300	GO:0006396
Rfam:RF00301	GO:0005730
Rfam:RF00301	GO:0006396
Rfam:RF00302	GO:0005730
Rfam:RF00302	GO:0006396
Rfam:RF00303	GO:0005730
Rfam:RF00303	GO:0006396
Rfam:RF00304	GO:0005730
Rfam:RF00304	GO:0006396
Rfam:RF00305	GO:0005730
Rfam:RF00305	GO:0006396
Rfam:RF00306	GO:0005730
Rfam:RF00306	GO:0006396
Rfam:RF00307	GO:0005730
Rfam:RF00307	GO:0006396
Rfam:RF00309	GO:0005730
Rfam:RF00309	GO:0006396
Rfam:RF00310	GO:0005730
Rfam:RF00310	GO:0006396
Rfam:RF00311	GO:0005730
Rfam:RF00311	GO:0006396
Rfam:RF00312	GO:0005730
Rfam:RF00312	GO:0006396
Rfam:RF00313	GO:0005730
Rfam:RF00313	GO:0006396
Rfam:RF00314	GO:0005730
Rfam:RF00314	GO:0006396
Rfam:RF00315	GO:0005730
Rfam:RF00315	GO:0006396
Rfam:RF00316	GO:0005730
Rfam:RF00316	GO:0006396
Rfam:RF00317	GO:0005730
Rfam:RF00317	GO:0006396
Rfam:RF00318	GO:0005730
Rfam:RF00318	GO:0006396
Rfam:RF00319	GO:0005730
Rfam:RF00319	GO:0006396
Rfam:RF00320	GO:0005730
Rfam:RF00320	GO:0006396
Rfam:RF00321	GO:0005730
Rfam:RF00321	GO:0006396
Rfam:RF00322	GO:0005730
Rfam:RF00322	GO:0006396
Rfam:RF00323	GO:0005730
Rfam:RF00323	GO:0006396
Rfam:RF00324	GO:0005730
Rfam:RF00324	GO:0006396
Rfam:RF00325	GO:0005730
Rfam:RF00325	GO:0006396
Rfam:RF00326	GO:0005730
Rfam:RF00326	GO:0006396
Rfam:RF00327	GO:0005730
Rfam:RF00327	GO:0006396
Rfam:RF00328	GO:0005730
Rfam:RF00328	GO:0006396
Rfam:RF00329	GO:0005730
Rfam:RF00329	GO:0006396
Rfam:RF00330	GO:0005730
Rfam:RF00330	GO:0006396
Rfam:RF00331	GO:0005730
Rfam:RF00331	GO:0006396
Rfam:RF00332	GO:0005730
Rfam:RF00332	GO:0006396
Rfam:RF00333	GO:0005730
Rfam:RF00333	GO:0006396
Rfam:RF00334	GO:0005730
Rfam:RF00334	GO:0006396
Rfam:RF00335	GO:0005730
Rfam:RF00335	GO:0006396
Rfam:RF00336	GO:0005730
Rfam:RF00336	GO:0006396
Rfam:RF00337	GO:0005730
Rfam:RF00337	GO:0006396
Rfam:RF00338	GO:0005730
Rfam:RF00338	GO:0006396
Rfam:RF00339	GO:0005730
Rfam:RF00339	GO:0006396
Rfam:RF00340	GO:0005730
Rfam:RF00340	GO:0006396
Rfam:RF00341	GO:0005730
Rfam:RF00341	GO:0006396
Rfam:RF00342	GO:0005730
Rfam:RF00342	GO:0006396
Rfam:RF00343	GO:0005730
Rfam:RF00343	GO:0006396
Rfam:RF00344	GO:0005730
Rfam:RF00344	GO:0006396
Rfam:RF00345	GO:0005730
Rfam:RF00345	GO:0006396
Rfam:RF00348	GO:0005730
Rfam:RF00348	GO:0006396
Rfam:RF00349	GO:0005730
Rfam:RF00349	GO:0006396
Rfam:RF00350	GO:0005730
Rfam:RF00350	GO:0006396
Rfam:RF00351	GO:0005730
Rfam:RF00351	GO:0006396
Rfam:RF00352	GO:0005730
Rfam:RF00352	GO:0006396
Rfam:RF00353	GO:0005730
Rfam:RF00353	GO:0006396
Rfam:RF00355	GO:0005730
Rfam:RF00355	GO:0006396
Rfam:RF00356	GO:0005730
Rfam:RF00356	GO:0006396
Rfam:RF00357	GO:0005730
Rfam:RF00357	GO:0006396
Rfam:RF00358	GO:0005730
Rfam:RF00358	GO:0006396
Rfam:RF00359	GO:0005730
Rfam:RF00359	GO:0006396
Rfam:RF00360	GO:0005730
Rfam:RF00360	GO:0006396
Rfam:RF00361	GO:0005730
Rfam:RF00361	GO:0006396
Rfam:RF00362	GO:0005515
Rfam:RF00363	GO:0016442
Rfam:RF00363	GO:0035195
Rfam:RF00364	GO:0035068
Rfam:RF00364	GO:0035195
Rfam:RF00365	GO:0016442
Rfam:RF00365	GO:0035195
Rfam:RF00366	GO:0016442
Rfam:RF00366	GO:0035195
Rfam:RF00367	GO:0016442
Rfam:RF00367	GO:0035195
Rfam:RF00369	GO:0003723
Rfam:RF00369	GO:0043487
Rfam:RF00373	GO:0004526
Rfam:RF00373	GO:0008033
Rfam:RF00373	GO:0030681
Rfam:RF00374	GO:0019072
Rfam:RF00375	GO:0000049
Rfam:RF00376	GO:0019074
Rfam:RF00377	GO:0005730
Rfam:RF00377	GO:0006396
Rfam:RF00378	GO:0009372
Rfam:RF00379	GO:0010468
Rfam:RF00380	GO:0010468
Rfam:RF00380	GO:0032026
Rfam:RF00381	GO:0006452
Rfam:RF00382	GO:0006452
Rfam:RF00383	GO:0006452
Rfam:RF00384	GO:0031123
Rfam:RF00385	GO:0019072
Rfam:RF00385	GO:0019079
Rfam:RF00386	GO:0039689
Rfam:RF00387	GO:0043022
Rfam:RF00389	GO:0039703
Rfam:RF00390	GO:0006417
Rfam:RF00390	GO:0046782
Rfam:RF00391	GO:0034198
Rfam:RF00392	GO:0005730
Rfam:RF00392	GO:0006396
Rfam:RF00393	GO:0005730
Rfam:RF00393	GO:0006396
Rfam:RF00394	GO:0005730
Rfam:RF00394	GO:0006396
Rfam:RF00396	GO:0005730
Rfam:RF00396	GO:0006396
Rfam:RF00397	GO:0005730
Rfam:RF00397	GO:0006396
Rfam:RF00398	GO:0005730
Rfam:RF00398	GO:0006396
Rfam:RF00399	GO:0005730
Rfam:RF00399	GO:0006396
Rfam:RF00400	GO:0005730
Rfam:RF00400	GO:0006396
Rfam:RF00401	GO:0005730
Rfam:RF00401	GO:0006396
Rfam:RF00402	GO:0005730
Rfam:RF00402	GO:0006396
Rfam:RF00403	GO:0005730
Rfam:RF00403	GO:0006396
Rfam:RF00404	GO:0005730
Rfam:RF00404	GO:0006396
Rfam:RF00405	GO:0005730
Rfam:RF00405	GO:0006396
Rfam:RF00406	GO:0005730
Rfam:RF00406	GO:0006396
Rfam:RF00407	GO:0005730
Rfam:RF00407	GO:0006396
Rfam:RF00408	GO:0005730
Rfam:RF00408	GO:0006396
Rfam:RF00409	GO:0005730
Rfam:RF00409	GO:0006396
Rfam:RF00410	GO:0005730
Rfam:RF00410	GO:0006396
Rfam:RF00411	GO:0005730
Rfam:RF00411	GO:0006396
Rfam:RF00412	GO:0005730
Rfam:RF00412	GO:0006396
Rfam:RF00413	GO:0005730
Rfam:RF00413	GO:0006396
Rfam:RF00414	GO:0005730
Rfam:RF00414	GO:0006396
Rfam:RF00415	GO:0005730
Rfam:RF00415	GO:0006396
Rfam:RF00416	GO:0005730
Rfam:RF00416	GO:0006396
Rfam:RF00417	GO:0005730
Rfam:RF00417	GO:0006396
Rfam:RF00418	GO:0005730
Rfam:RF00418	GO:0006396
Rfam:RF00419	GO:0005730
Rfam:RF00419	GO:0006396
Rfam:RF00420	GO:0005730
Rfam:RF00420	GO:0006396
Rfam:RF00421	GO:0005730
Rfam:RF00421	GO:0006396
Rfam:RF00422	GO:0005730
Rfam:RF00422	GO:0006396
Rfam:RF00422	GO:0015030
Rfam:RF00423	GO:0005730
Rfam:RF00423	GO:0006396
Rfam:RF00423	GO:0015030
Rfam:RF00424	GO:0005730
Rfam:RF00424	GO:0006396
Rfam:RF00425	GO:0005730
Rfam:RF00425	GO:0006396
Rfam:RF00426	GO:0005730
Rfam:RF00426	GO:0006396
Rfam:RF00426	GO:0015030
Rfam:RF00427	GO:0005730
Rfam:RF00427	GO:0006396
Rfam:RF00427	GO:0015030
Rfam:RF00428	GO:0005730
Rfam:RF00428	GO:0006396
Rfam:RF00428	GO:0015030
Rfam:RF00429	GO:0005730
Rfam:RF00429	GO:0006396
Rfam:RF00430	GO:0005730
Rfam:RF00430	GO:0006396
Rfam:RF00431	GO:0005730
Rfam:RF00431	GO:0006396
Rfam:RF00432	GO:0005730
Rfam:RF00432	GO:0006396
Rfam:RF00433	GO:0006417
Rfam:RF00433	GO:0009266
Rfam:RF00434	GO:0006413
Rfam:RF00434	GO:0031369
Rfam:RF00435	GO:0006417
Rfam:RF00435	GO:0009266
Rfam:RF00436	GO:0032197
Rfam:RF00437	GO:0006403
Rfam:RF00438	GO:0005730
Rfam:RF00438	GO:0006396
Rfam:RF00439	GO:0005730
Rfam:RF00439	GO:0006396
Rfam:RF00440	GO:0005730
Rfam:RF00440	GO:0006396
Rfam:RF00441	GO:0005730
Rfam:RF00441	GO:0006396
Rfam:RF00442	GO:0010468
Rfam:RF00443	GO:0005730
Rfam:RF00443	GO:0006396
Rfam:RF00444	GO:0040033
Rfam:RF00445	GO:0016442
Rfam:RF00445	GO:0035195
Rfam:RF00446	GO:0016442
Rfam:RF00446	GO:0035195
Rfam:RF00447	GO:0043022
Rfam:RF00448	GO:0043022
Rfam:RF00449	GO:0043022
Rfam:RF00451	GO:0016442
Rfam:RF00451	GO:0035195
Rfam:RF00452	GO:0016442
Rfam:RF00452	GO:0035195
Rfam:RF00453	GO:0019079
Rfam:RF00454	GO:0006417
Rfam:RF00455	GO:0016442
Rfam:RF00455	GO:0035195
Rfam:RF00456	GO:0016442
Rfam:RF00456	GO:0035195
Rfam:RF00457	GO:0043022
Rfam:RF00458	GO:0043022
Rfam:RF00459	GO:0019072
Rfam:RF00460	GO:1900363
Rfam:RF00461	GO:0043022
Rfam:RF00462	GO:0043022
Rfam:RF00463	GO:0045727
Rfam:RF00464	GO:0016442
Rfam:RF00464	GO:0035195
Rfam:RF00467	GO:1900268
Rfam:RF00470	GO:0016032
Rfam:RF00470	GO:0032774
Rfam:RF00471	GO:0005730
Rfam:RF00471	GO:0006396
Rfam:RF00472	GO:0005730
Rfam:RF00472	GO:0006396
Rfam:RF00473	GO:0005730
Rfam:RF00473	GO:0006396
Rfam:RF00474	GO:0005730
Rfam:RF00474	GO:0006396
Rfam:RF00475	GO:0005730
Rfam:RF00475	GO:0006396
Rfam:RF00476	GO:0005730
Rfam:RF00476	GO:0006396
Rfam:RF00477	GO:0005730
Rfam:RF00477	GO:0006396
Rfam:RF00478	GO:0005730
Rfam:RF00478	GO:0006396
Rfam:RF00479	GO:0005730
Rfam:RF00479	GO:0006396
Rfam:RF00480	GO:0075523
Rfam:RF00481	GO:0039694
Rfam:RF00482	GO:0005730
Rfam:RF00482	GO:0006396
Rfam:RF00483	GO:0043022
Rfam:RF00484	GO:0043022
Rfam:RF00485	GO:0006382
Rfam:RF00486	GO:0016442
Rfam:RF00486	GO:0035195
Rfam:RF00487	GO:0043022
Rfam:RF00488	GO:0000395
Rfam:RF00488	GO:0005685
Rfam:RF00488	GO:0030627
Rfam:RF00490	GO:0009299
Rfam:RF00490	GO:0045182
Rfam:RF00492	GO:0005730
Rfam:RF00492	GO:0006396
Rfam:RF00492	GO:0015030
Rfam:RF00493	GO:0005730
Rfam:RF00493	GO:0006396
Rfam:RF00494	GO:0005730
Rfam:RF00494	GO:0006396
Rfam:RF00495	GO:0043022
Rfam:RF00498	GO:0046782
Rfam:RF00499	GO:0019079
Rfam:RF00500	GO:1902679
Rfam:RF00501	GO:0039703
Rfam:RF00501	GO:1902680
Rfam:RF00502	GO:1902680
Rfam:RF00503	GO:0010468
Rfam:RF00504	GO:0006545
Rfam:RF00506	GO:0009088
Rfam:RF00507	GO:0075523
Rfam:RF00509	GO:0005730
Rfam:RF00509	GO:0006396
Rfam:RF00510	GO:0019079
Rfam:RF00511	GO:0043022
Rfam:RF00512	GO:0009098
Rfam:RF00513	GO:0000162
Rfam:RF00513	GO:0031556
Rfam:RF00514	GO:0000105
Rfam:RF00515	GO:0015855
Rfam:RF00515	GO:0019856
Rfam:RF00516	GO:0010468
Rfam:RF00517	GO:0010468
Rfam:RF00518	GO:0010468
Rfam:RF00519	GO:0005515
Rfam:RF00519	GO:0006353
Rfam:RF00519	GO:1901698
Rfam:RF00520	GO:0010468
Rfam:RF00521	GO:0045814
Rfam:RF00522	GO:0008616
Rfam:RF00523	GO:0006412
Rfam:RF00524	GO:1900268
Rfam:RF00525	GO:0006412
Rfam:RF00526	GO:0005730
Rfam:RF00526	GO:0006396
Rfam:RF00527	GO:0005730
Rfam:RF00527	GO:0006396
Rfam:RF00528	GO:0005730
Rfam:RF00528	GO:0006396
Rfam:RF00529	GO:0005730
Rfam:RF00529	GO:0006396
Rfam:RF00530	GO:0005730
Rfam:RF00530	GO:0006396
Rfam:RF00531	GO:0005730
