name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Escherichia coli O91 str. RM7190	1055545	strain	5030336	1	0	0.0
Morococcus cerebrosus	1056807	species	2574276	2	0	0.0
Megasphaera elsdenii DSM 20460	1064535	strain	2478942	1	0	0.0
Vibrio alfacsensis	1074311	species	15405513	2	0	0.0
Thiolapillus brandeum	1076588	species	3153637	2	1	0.0
Halomonas socia	1081866	species	4753299	2	0	0.0
Pseudomonas putida B6-2	1081940	strain	6377271	122	105	0.0
Methylotuvimicrobium alcaliphilum 20Z	1091494	strain	4796711	1	1	0.0
Alcanivorax xenomutans	1094342	species	4733951	1	0	0.0
Pseudomonas syringae pv. actinidiae ICMP 9853	1104678	strain	6507519	1	1	0.0
Stutzerimonas balearica DSM 6083	1123016	strain	4383480	3	2	0.0
Pseudomonas stutzeri DSM 10701	1123519	strain	4174118	7	0	0.0
Sphaerochaeta associata	1129264	species	3554903	27	23	0.0
Klebsiella michiganensis	1134687	species	245027636	3	1	0.0
Pseudomonas furukawaii	1149133	species	6242949	1	0	0.0
Pseudomonas aeruginosa TBCF10839	1158200	strain	6885256	1	1	0.0
Salmonella enterica subsp. enterica serovar Worthington	1160769	leaf	19879913	1	1	0.0
Candidatus Thiodictyon syntrophicum	1166950	species	7738984	1	1	0.0
Pseudomonas sp. R3-18-08	1173283	species	5810083	2	2	0.0
[Pseudomonas] zhaodongensis	1176257	species	10097932	8	0	0.0
Bacillus zhangzhouensis	1178540	species	3284405	3	2	0.0
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000661	1182172	strain	9616868	1	0	0.0
Pseudomonas pseudoalcaligenes CECT 5344	1182590	strain	4686340	1	0	0.0
Ferriphaselus amnicola	1188319	species	2717229	1	0	0.0
Pseudomonas putida SJTE-1	1193499	strain	6077201	5	5	0.0
Gilliamella	1193503	genus	0	1	0	0.0
Pseudomonas putida DOT-T1E	1196325	strain	6260702	8	5	0.0
Pseudomonas stutzeri CCUG 29243	1196835	strain	4709064	3	3	0.0
Candidatus Carsonella ruddii CE isolate Thao2000	1202536	leaf	162589	1	0	0.0
Candidatus Carsonella ruddii CS isolate Thao2000	1202537	leaf	162504	1	0	0.0
Moritella marina ATCC 15381	1202962	strain	4760425	3	1	0.0
Pseudomonas sp. Lz4W	1206777	species	5018820	2	0	0.0
Pseudomonas sp. UW4	1207075	species	6183388	4	4	0.0
Pseudomonas putida HB3267	1215088	strain	5956110	6	0	0.0
Bacillus cereus FRI-35	1217984	strain	5382319	1	0	0.0
Pectobacterium carotovorum subsp. carotovorum PCC21	1218933	strain	4842771	1	1	0.0
Corynebacterium maris DSM 45190	1224163	strain	2833547	2	0	0.0
Arsenophonus endosymbiont of Aphis craccivora	1231049	species	2424437	1	1	0.0
Megasphaera massiliensis	1232428	species	2610024	1	0	0.0
Carnobacterium maltaromaticum LMA28	1234679	strain	3650416	1	0	0.0
Abyssogena phaseoliformis symbiont OG214	1235283	leaf	1542177	1	0	0.0
Isorropodon fossajaponicum endosymbiont JTNG4	1235284	leaf	1447997	1	0	0.0
Candidatus Pantoea carbekii	1235990	species	1196948	1	0	0.0
Pseudomonas resinovorans NBRC 106553	1245471	strain	6484828	204	2	0.0
endosymbiont of unidentified scaly snail isolate Monju	1248727	species	2597759	10	10	0.0
Bacterioplanes sanyensis	1249553	species	4293726	1	0	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	34	28	0.0
Psychrosphaera aestuarii	1266052	species	3049778	33	0	0.0
Frischella perrara	1267021	species	2692351	28	0	0.0
Legionella oakridgensis ATCC 33761 = DSM 21215	1268635	strain	2773209	1	1	0.0
Amphritea japonica ATCC BAA-1530	1278309	strain	3833046	1	0	0.0
Acidiferrobacter sp. SPIII_3	1281578	species	3398398	3	0	0.0
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	3	0	0.0
Azotobacter vinelandii CA	1283330	strain	5366370	23	0	0.0
Azotobacter vinelandii CA6	1283331	strain	5323210	23	0	0.0
Pseudomonas sp. ATCC 13867	1294143	species	5696307	2	0	0.0
Pseudomonas knackmussii B13	1301098	strain	6162905	1	0	0.0
Candidatus Pseudomonas adelgestsugas	1302376	species	1835598	5	4	0.0
Pseudomonas soli	1306993	species	6247860	1	1	0.0
Anoxybacter fermentans	1323375	species	3557532	1	1	0.0
Azotobacter chroococcum NCIMB 8003	1328314	strain	5192286	13	2	0.0
Pseudomonas putida H8234	1331671	strain	6870827	4	0	0.0
Pseudomonas sp. JY-Q	1338689	species	6178825	14	10	0.0
Pseudomonas sp. HN11	1344094	species	6273117	4	2	0.0
Candidatus Annandia pinicola	1345117	species	348580	2	1	0.0
Vallitalea pronyensis	1348613	species	6325483	1	0	0.0
Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628	1349767	strain	5949001	1	1	0.0
Pseudomonas sp. LS44	1357074	species	4461138	1	0	0.0
Pseudomonas syringae CC1557	1357279	strain	5811653	1	0	0.0
Pseudomonas syringae CC440	1357284	strain	5933410	2	0	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	1	0	0.0
Vulgatibacter incomptus	1391653	species	4350553	1	0	0.0
Xylella fastidiosa MUL0034	1401256	strain	2666577	1	1	0.0
Candidatus Walczuchella monophlebidarum	1415657	species	309299	1	1	0.0
Aeromonas hydrophila J-1	1419584	strain	5000814	1	1	0.0
Vibrio cholerae MS6	1420885	strain	4030944	1	1	0.0
Marinobacter salarius	1420917	species	9178926	2	0	0.0
Burkholderia pseudomallei B03	1439854	strain	7264759	1	1	0.0
Xylella taiwanensis	1444770	species	53825618	1	0	0.0
Bacillus thuringiensis HD1002	1452729	strain	6572702	7	0	0.0
Yersinia frederiksenii Y225	1454377	strain	4550894	3	3	0.0
Bacillus cereus D17	1454382	strain	5590358	2	0	0.0
Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1901	1454598	strain	4587202	1	0	0.0
Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1904	1454604	strain	4598213	1	1	0.0
Bacillus velezensis NJN-6	1458206	strain	4052546	1	0	0.0
Megasphaera elsdenii 14-14	1458465	strain	2504349	1	0	0.0
Klebsiella quasipneumoniae	1463165	species	414840829	3	1	0.0
Zhongshania aliphaticivorans	1470434	species	4204359	1	0	0.0
Candidatus Sodalis pierantonius	1486991	species	0	1	0	0.0
Chromobacteriaceae	1499392	family	0	1	0	0.0
Pseudomonas sp. Os17	1500686	species	6885464	12	11	0.0
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	species	773940	1	0	0.0
Permianibacter aggregans	1510150	species	4266648	2	0	0.0
Rahnella victoriana	1510570	species	5472828	1	1	0.0
Vulgatibacter	1524214	genus	0	1	0	0.0
Pseudohongiella	1524249	genus	0	1	0	0.0
Pseudomonas sp. DR 5-09	1534110	species	6427864	5	0	0.0
Methylomonas denitrificans	1538553	species	5172098	2	0	0.0
Francisella frigiditurris	1542390	species	1861609	1	0	0.0
Sedimenticola thiotaurini	1543721	species	3962284	1	0	0.0
Woeseia oceani	1548547	species	4059891	1	0	0.0
Agarivorans aestuarii	1563703	species	4687452	2	0	0.0
Pseudomonas sp. R84	1573712	species	6601805	4	3	0.0
Pseudomonas sp. S04	1573714	species	6098669	1	0	0.0
Pseudomonas sp. S49	1573720	species	6659551	1	1	0.0
Pseudomonas cerasi	1583341	species	12724617	2	0	0.0
Halomonas sp. R57-5	1610576	species	5031573	3	2	0.0
Sulfuricaulis limicola	1620215	species	2864672	1	0	0.0
Spongiibacter sp. IMCC21906	1620392	species	3481669	1	0	0.0
Pseudomonas kribbensis	1628086	species	12488665	2	2	0.0
Hahella sp. KA22	1628392	species	13898187	1	0	0.0
Atopobiaceae	1643824	family	0	1	0	0.0
Eggerthellaceae	1643826	family	0	1	0	0.0
Ciceribacter	1648508	genus	0	1	0	0.0
Pseudopedobacter	1649482	genus	0	2	0	0.0
Marinobacter sp. CP1	1671721	species	4768422	1	0	0.0
Sulfurifustis variabilis	1675686	species	3958814	8	7	0.0
Massilia sp. NR 4-1	1678028	species	6361416	1	0	0.0
Acidiferrobacteraceae	1692041	family	0	2	0	0.0
Thiopseudomonas alkaliphila	1697053	species	14141857	21	17	0.0
Faecalibaculum rodentium	1702221	species	2542486	1	0	0.0
Candidatus Thioglobus autotrophicus	1705394	species	1512449	2	0	0.0
Cellvibrionales	1706369	order	0	3	0	0.0
Spongiibacteraceae	1706375	family	0	1	0	0.0
Massilia sp. WG5	1707785	species	6216151	1	1	0.0
Cognatishimia activa	1715691	species	3252335	2	2	0.0
Pseudodesulfovibrio indicus	1716143	species	3966573	2	0	0.0
cyanobacterium endosymbiont of Rhopalodia gibberula	1763363	species	3020309	1	1	0.0
Thalassotalea crassostreae	1763536	species	3861670	1	0	0.0
Rhodanobacteraceae	1775411	family	0	1	0	0.0
Pseudomonas glycinae	1785145	species	6396728	5	0	0.0
Pseudomonas wadenswilerensis	1785161	species	5827164	7	0	0.0
Pseudomonas versuta	1788301	species	5149788	2	0	0.0
Bosea sp. PAMC 26642	1792307	species	5510355	1	0	0.0
Longicatena caecimuris	1796635	species	3103757	1	0	0.0
Thiomicrospira sp. S5	1803865	species	2770466	1	0	0.0
Acinetobacter sp. LoGeW2-3	1808001	species	3357734	4	1	0.0
Candidatus Methylospira mobilis	1808979	species	4703534	1	0	0.0
Immundisolibacter cernigliae	1810504	species	3243537	1	0	0.0
Enterobacter roggenkampii	1812935	species	160561300	12	1	0.0
Colwellia sp. PAMC 20917	1816218	species	4683314	1	0	0.0
Marinobacterium aestuarii	1821621	species	5191608	2	2	0.0
secondary endosymbiont of Trabutina mannipara	1835721	species	298471	2	0	0.0
Sphingobium sp. RAC03	1843368	species	4369746	1	0	0.0
Pseudomonas silesiensis	1853130	species	6823539	1	1	0.0
Legionella clemsonensis	1867846	species	3272100	10	10	0.0
Rheinheimera sp.	1869214	species	4642311	2	0	0.0
Allofrancisella	1869285	genus	0	1	0	0.0
Marinobacter salinus	1874317	species	4121005	1	0	0.0
Candidatus Fukatsuia symbiotica	1878942	species	3131594	1	1	0.0
Acinetobacter wuhouensis	1879050	species	8559591	1	0	0.0
Pseudomonas sp. TMW 2.1634	1886807	species	5666948	6	0	0.0
Bacillus sp. ABP14	1892404	species	5152566	1	0	0.0
Morganellaceae	1903414	family	0	1	0	0.0
Parageobacillus	1906945	genus	0	1	0	0.0
Dolichospermum sp. UHCC 0315A	1914871	species	5642022	1	0	0.0
Kangiellaceae	1920240	family	0	1	0	0.0
Candidatus Erwinia haradaeae	1922217	species	9874085	2	2	0.0
Pseudomonas sp. CC6-YY-74	1930532	species	5040792	26	24	0.0
Pseudomonas phragmitis	1931241	species	4035153	9	4	0.0
Pseudomonas shirazica	1940636	species	6024098	1	0	0.0
Cellvibrio sp. PSBB023	1945512	species	4705304	1	0	0.0
endosymbiont of Pachyrhynchus infernalis	1971488	species	226299	1	0	0.0
endosymbiont of Sipalinus gigas	1972134	species	232663	1	0	0.0
Pseudomonas sp. M30-35	1981174	species	4926954	6	0	0.0
Coxiella-like endosymbiont of Amblyomma americanum	1987500	species	656933	2	0	0.0
Cellvibrio sp. PSBB006	1987723	species	5257074	1	0	0.0
Legionella endosymbiont of Polyplax serrata	2005262	species	529746	1	1	0.0
Nitrogeniibacter mangrovi	2016596	species	4236644	4	0	0.0
Candidatus Bipolaricaulis anaerobius	2026885	species	1324338	2	2	0.0
Guyparkeria	2035712	genus	0	1	0	0.0
Anaerotignum	2039240	genus	0	1	0	0.0
Dongshaea marina	2047966	species	5112152	4	1	0.0
Methylomicrobium sp. wino1	2049332	species	5056496	1	0	0.0
Pseudomonas sp. HLS-6	2049589	species	5276694	3	3	0.0
Bacillus sp. Lzh-5	2049935	species	4024750	5	4	0.0
Rubrobacter indicoceani	2051957	species	3078689	1	0	0.0
Planococcus sp. MB-3u-03	2058136	species	3614431	7	7	0.0
Pseudomonas sp. NC02	2067572	species	6890566	10	3	0.0
Clostridium fermenticellae	2068654	species	2819963	2	1	0.0
Corynebacterium gerontici	2079234	species	2263210	1	0	0.0
Deinococcus sp. NW-56	2080419	species	3567228	1	0	0.0
Pseudomonas sp. SWI6	2083051	species	5652054	126	55	0.0
Pseudomonas sp. SWI36	2083052	species	6172256	1	0	0.0
Bacillus sp. ZY-1-1	2093834	species	3899251	1	0	0.0
Candidatus Phycorickettsia trachydisci	2115978	species	1472411	1	0	0.0
Halomonas sp. SF2003	2136172	species	4358421	1	0	0.0
Moorella sp. Hama-1	2138101	species	3324617	1	0	0.0
Dialister massiliensis	2161821	species	2320245	1	0	0.0
Colwellia sp. Arc7-D	2161872	species	4305442	2	0	0.0
Pseudomonas sp. SXM-1	2169583	species	7226716	31	26	0.0
Petrocella atlantisensis	2173034	species	3518882	10	2	0.0
Saliniradius amylolyticus	2183582	species	3214946	7	0	0.0
Salinisphaera sp. LB1	2183911	species	4141708	11	11	0.0
Thermomonas aquatica	2202149	species	3005997	2	0	0.0
Entomomonas moraniae	2213226	species	3337477	3	2	0.0
Pseudomonas sp. SGAir0191	2217867	species	5071227	78	2	0.0
Pseudomonas asiatica	2219225	species	23309773	7	7	0.0
Planococcus halotolerans	2233542	species	3519247	1	0	0.0
Alteromonas sp. RKMC-009	2267264	species	5012246	1	1	0.0
Ephemeroptericola cinctiostellae	2268024	species	2723407	1	0	0.0
Gallaecimonas mangrovi	2291597	species	4071977	3	0	0.0
Cellvibrio sp. KY-GH-1	2303332	species	5762391	2	1	0.0
Marinobacter sp. Arc7-DN-1	2304594	species	4300456	1	1	0.0
Pseudomonas cavernae	2320867	species	4949615	2	0	0.0
Clostridium manihotivorum	2320868	species	6364326	3	3	0.0
Pseudomonas sp. LTJR-52	2479392	species	5539211	4	0	0.0
Pectobacterium polonicum	2485124	species	4863665	1	1	0.0
Erysipelothrix piscisicarius	2485784	species	1722938	2	0	0.0
Sutterella megalosphaeroides	2494234	species	2725161	12	0	0.0
Halomonas tianxiuensis	2497861	species	5015118	2	0	0.0
Rheinheimera mangrovi	2498451	species	4628354	2	0	0.0
Devosia sp. 1566	2499144	species	4168745	1	0	0.0
Periweissella cryptocerci	2506420	species	3020651	1	1	0.0
Acidilutibacter cellobiosedens	2507161	species	3743723	1	0	0.0
Lentibacillus sp. CBA3610	2518176	species	4035571	1	0	0.0
Pseudomonas tructae	2518644	species	5685196	7	0	0.0
Symmachiella dynata	2527995	species	7767809	2	2	0.0
Zhaonella formicivorans	2528593	species	3314304	1	0	0.0
Rheinheimera sp. D18	2545632	species	3308353	1	0	0.0
Thalassotalea sp. HSM 43	2552945	species	4014670	1	0	0.0
Formicincola oecophyllae	2558361	species	1961668	1	0	0.0
Pseudomonas sp. S150	2559074	species	6304843	135	127	0.0
Halomonas sp. Y2R2	2562282	species	4895269	7	1	0.0
Ruminococcus bovis	2564099	species	2440231	1	0	0.0
Salinimonas iocasae	2572577	species	4159483	3	0	0.0
Vibrio taketomensis	2572923	species	8665221	4	0	0.0
Dialister hominis	2582419	species	2407548	1	0	0.0
Amedibacterium intestinale	2583452	species	5484394	2	0	0.0
Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	2583588	leaf	145867710	3	1	0.0
Sutterella faecalis	2584944	species	2987884	12	0	0.0
Pseudomonas sp. SWI7	2587597	species	4931431	179	0	0.0
Roseivivax sp. THAF197b	2588299	species	4239681	1	0	0.0
Lysinibacillus agricola	2590012	species	5285903	2	1	0.0
Pseudomonas sp. NIBRBAC000502773	2590776	species	6712511	3	0	0.0
Kaustia mangrovi	2593653	species	4630536	1	0	0.0
Thalassotalea sp. PS06	2594005	species	3795229	1	0	0.0
Pseudomonas sp. BJP69	2597770	species	5597068	7	7	0.0
Halioglobus maricola	2601894	species	4306437	1	1	0.0
Vallitaleaceae	2603322	family	0	1	0	0.0
Petrocella	2603323	genus	0	1	0	0.0
Pseudomonas lalkuanensis	2604832	species	11894179	209	0	0.0
Pseudomonas sp. C27(2019)	2604941	species	3217366	7	1	0.0
Nitrincola iocasae	2614693	species	4172991	1	0	0.0
Pseudomonas sp. CFA	2651048	species	6136274	81	25	0.0
Sphingomonas sp. CL5.1	2653203	species	4567794	1	1	0.0
Rubrobacter marinus	2653852	species	4420351	1	1	0.0
Pseudomonas sp. SCB32	2653853	species	6311241	35	0	0.0
Candidatus Carsonella ruddii (Diaphorina cf. continua)	2661587	species	173853	1	0	0.0
Pseudomonas sp. NY5710	2662033	species	5612807	15	13	0.0
Pseudomonas sp. 13159349	2662034	species	5977292	3	3	0.0
Vibrio algicola	2662262	species	3512181	1	0	0.0
Legionella sp. MW5194	2662448	species	3336003	1	0	0.0
Thiosulfatimonas sediminis	2675054	species	2722826	1	0	0.0
Pseudomonas sp. Seg1	2678259	species	6625535	1	1	0.0
Pseudomonas sp. Ost2	2678260	species	7357961	1	0	0.0
Microbulbifer sp. SH-1	2681547	species	4684771	1	0	0.0
Pseudomonas bijieensis	2681983	species	13399316	256	94	0.0
Spartinivicinus ruber	2683272	species	6687090	215	209	0.0
Anaerocolumna sedimenticola	2696063	species	5500435	3	0	0.0
Proteus sp. ZN5	2697019	species	4408239	2	1	0.0
Sodalis ligni	2697027	species	6443694	2	2	0.0
Novosphingobium decolorationis	2698673	species	4750375	1	0	0.0
Sinimarinibacterium sp. NLF-5-8	2698684	species	3200809	1	0	0.0
Shewanella sp. Arc9-LZ	2698686	species	4911031	1	0	0.0
Caldichromatium japonicum	2699430	species	2989870	1	0	0.0
Gilliamella sp. ESL0441	2704654	species	2754041	27	0	0.0
Gilliamella sp. ESL0443	2704655	species	2404493	27	0	0.0
Hypericibacter	2705399	genus	0	1	0	0.0
Pseudomonas sp. MTM4	2705472	species	4694626	71	49	0.0
Pseudomonas sp. OIL-1	2706126	species	4226320	2	0	0.0
Thermomonas sp. HDW16	2714945	species	2795589	2	0	0.0
Kinneretia sp. DAIF2	2714952	species	6010585	2	0	0.0
Pseudomonas tohonis	2725477	species	13312332	1	0	0.0
Pseudomonas sp. ADAK13	2730847	species	7300098	5	5	0.0
Pseudomonas sp. ADAK21	2730850	species	6003863	1	1	0.0
Teredinibacter haidensis	2731755	species	4915572	2	0	0.0
Teredinibacter purpureus	2731756	species	4893080	1	0	0.0
Candidatus Vesicomyosocius	2732587	genus	0	1	0	0.0
Candidatus Vesicomyosocius sp. SY067_SCS001	2732590	species	1032764	1	0	0.0
Halomonas sulfidoxydans	2733484	species	4491948	2	0	0.0
Pseudomonas sp. B14-6	2738843	species	6766112	3	0	0.0
Candidatus Ruthia endofausta	2738852	species	1188809	2	0	0.0
Thiomicrorhabdus xiamenensis	2739063	species	2594948	1	0	0.0
Mucilaginibacter mali	2740462	species	6044097	9	0	0.0
Pseudomonas kermanshahensis	2745482	species	5973289	123	10	0.0
Pseudomonas vanderleydeniana	2745495	species	7026924	43	4	0.0
Pseudomonas zarinae	2745498	species	6551245	31	14	0.0
Pseudomonas zeae	2745510	species	13101195	8	8	0.0
Pseudomonas sp. ABC1	2748080	species	4035896	2	1	0.0
Coxiella endosymbiont of Amblyomma nuttalli	2749996	species	1003026	1	0	0.0
Vibrio sp. B1FIG11	2751177	species	5809603	2	2	0.0
Koleobacter methoxysyntrophicus	2751313	species	3102782	1	1	0.0
Pseudoalteromonas sp. JSTW	2752475	species	4508891	2	2	0.0
Pseudomonas sp. MPDS	2762896	species	6213959	2	1	0.0
Eubacterium hominis	2764325	species	3879051	2	2	0.0
Sideroxyarcus emersonii	2764705	species	2738141	3	0	0.0
Fannyhessea	2767327	genus	0	1	0	0.0
Spartinivicinus	2768738	genus	0	1	0	0.0
Marinobacter sp. LPB0319	2769486	species	3716531	2	1	0.0
Pseudomonas sp. ADPe	2774873	species	7240218	10	8	0.0
Rhizobium sp. TH2	2775403	species	6439517	2	1	0.0
Aeromonas sp. FDAARGOS 1417	2778066	species	4793224	2	2	0.0
Pectobacterium parvum	2778550	species	14439109	2	1	0.0
Vibrio sp. ED002	2785123	species	6068595	3	0	0.0
Entomomonas sp. F2A	2785331	species	3236906	1	0	0.0
Thiohalobacter sp. COW1	2795687	species	3567646	2	1	0.0
Priestia	2800373	genus	0	2	0	0.0
Pseudomonas sp. 15A4	2804761	species	5702273	1	0	0.0
Pseudomonas sp. PDNC002	2811422	species	6393486	224	5	0.0
Thermoleptolyngbya sp. PKUAC-SCTB121	2811482	species	5490383	1	0	0.0
Pseudomonas sp. SDM007	2812000	species	6286888	30	28	0.0
Methylomonas sp. EFPC1	2812647	species	4993755	2	0	0.0
Methylococcus sp. EFPC2	2812648	species	4558902	1	1	0.0
Luteithermobacter	2813803	genus	0	1	0	0.0
Paremcibacter	2813804	genus	0	1	0	0.0
Nitrogeniibacter aestuarii	2815343	species	4745026	4	0	0.0
Pseudomonas sp. BYT-1	2816906	species	5946083	2	0	0.0
Psychrosphaera ytuae	2820710	species	3331814	33	0	0.0
Brucella sp. 458	2821140	species	3316585	1	1	0.0
Stappiaceae	2821832	family	0	1	0	0.0
Methylotuvimicrobium	2822410	genus	0	1	0	0.0
Pseudomonas sp. JS425	2829498	species	6401197	6	5	0.0
Parvicella tangerina	2829795	species	3980026	1	1	0.0
Pseudomonas nanhaiensis	2830842	species	3653147	4	3	0.0
Devosiaceae	2831106	family	0	1	0	0.0
Methylobacter sp. S3L5C	2839024	species	4815745	1	0	0.0
Candidatus Minimicrobia vallesae	2841264	species	706973	1	1	0.0
Pseudomonas asgharzadehiana	2842349	species	6107031	54	12	0.0
Elioraea tepida	2843330	species	3367643	1	0	0.0
Atribacter laminatus	2847778	species	3101225	1	0	0.0
Pseudomonas pergaminensis	2853159	species	6609162	1	0	0.0
Allobaculum sp. Allo2	2853432	species	2728410	2	0	0.0
Halomonas sp. SS10-MC5	2854257	species	4441120	2	0	0.0
Rickettsiella endosymbiont of Dermanyssus gallinae	2856608	species	1888715	2	0	0.0
Polymorphobacter sp. PAMC 29334	2862331	species	4795028	1	0	0.0
Pseudomonas sp. S07E 245	2866278	species	5379044	2	0	0.0
Pseudomonas sp. PS1(2021)	2866282	species	7751039	2	1	0.0
Pseudomonas sp. ERGC3:05	2866386	species	6496199	9	6	0.0
Cardiobacterium sp. Marseille-Q4385	2866573	species	2627365	1	0	0.0
Hydrogenibacillus sp. N12	2866627	species	2659005	1	0	0.0
Pseudomonas sp. MM211	2866808	species	5281862	7	6	0.0
Pseudomonas sp. DNDY-54	2870860	species	4412895	1	0	0.0
Pseudomonas sp. DR48	2871095	species	7251677	17	17	0.0
Pseudomonas sp. SC3(2021)	2871493	species	6255857	106	8	0.0
Pseudomonas sp. p1(2021b)	2874628	species	5565255	2	0	0.0
Kinneretia sp. XES5	2877940	species	5810938	1	0	0.0
Pseudomonas sp. HS-18	2879114	species	6594953	35	0	0.0
Arsenophonus apicola	2879119	species	3639254	1	1	0.0
Pseudomonas sp. L5B5	2883205	species	6811662	1	1	0.0
Bacillus sp. CMF12	2884834	species	5298346	1	0	0.0
Stenotrophomonas sp. SI-NJAU-1	2886359	species	4444096	1	1	0.0
Desulfocapsaceae	2886822	family	0	1	0	0.0
Marinobacteraceae	2887365	family	0	1	0	0.0
Pseudomonas sp. CIP-10	2892442	species	6473352	52	9	0.0
Pseudomonas sp. KNUC1026	2893890	species	5221221	2	0	0.0
Pseudomonas oryziphila	2894079	species	6049604	76	56	0.0
Pseudomonas sp. B21-010	2895471	species	6472652	3	3	0.0
Pseudomonas sp. B21-012	2895472	species	5935759	6	6	0.0
Pseudomonas sp. B21-031	2895482	species	5975010	1	1	0.0
Pseudomonas sp. B21-047	2895489	species	5931766	1	1	0.0
Pseudomonas sp. B21-051	2895491	species	6046332	3	0	0.0
Pseudomonas sp. B21-056	2895495	species	6448716	3	0	0.0
Leclercia sp. G3L	2898725	species	5093943	4	0	0.0
Tannockella kyphosi	2899121	species	2260890	4	0	0.0
Stutzerimonas	2901164	genus	0	3	0	0.0
Pseudomonas wenzhouensis	2906062	species	4452100	1	0	0.0
Suttonella sp. R2A3	2908648	species	1989117	8	2	0.0
Shewanella sp. OM3-2	2908650	species	4092736	3	0	0.0
Simiduia sp. 21SJ11W-1	2909669	species	3964050	4	4	0.0
Halopseudomonas sp. RR6	2918528	species	3935609	9	1	0.0
Endozoicomonas sp. Mp262	2919499	species	5194638	14	13	0.0
Massilia sp. MB5	2919578	species	6257882	1	0	0.0
Candidatus Comchoanobacter bicostacola	2919598	species	1007335	1	1	0.0
Pseudomonas sp. I3-I5	2926671	species	4840834	4	0	0.0
Winogradskyella sp. MH6	2929510	species	3499064	2	2	0.0
Entomomonas sp. E2T0	2930213	species	3325929	3	2	0.0
Bacillus sp. H8-1	2930532	species	5316814	1	0	0.0
Pseudomonas sp. PIA16	2931382	species	6715763	4	4	0.0
Sphingomonas sp. SUN039	2937787	species	3528835	1	0	0.0
Conexibacter sp. DBS9H8	2937801	species	3636119	1	0	0.0
Candidatus Nitrosacidococcus sp. I8	2942908	species	1848551	1	0	0.0
Pseudomonas sp. LRP2-20	2944234	species	6034532	9	9	0.0
Pseudomonas sp. BYT-5	2944392	species	6003865	1	1	0.0
Desulfomicrobium sp. ZS1	2952228	species	3867579	2	0	0.0
Moraxella sp. FZFQ2102	2953752	species	2336058	1	0	0.0
Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	species	1748465	1	1	0.0
Wolbachia endosymbiont (group B) of Endotricha flammealis	2954005	species	1747616	2	1	0.0
Wolbachia endosymbiont (group B) of Eucosma cana	2954012	species	1407591	1	0	0.0
Wolbachia endosymbiont (group A) of Tiphia femorata	2954063	species	1330165	5	5	0.0
Moraxella sp. FZLJ2107	2961618	species	2422986	1	0	0.0
Moraxella sp. FZLJ2109	2961890	species	2424775	1	0	0.0
Stutzerimonas degradans	2968968	species	4042123	39	3	0.0
Stutzerimonas frequens	2968969	species	18026985	454	8	0.0
Pseudomonas sp. CBS	2971912	species	7238275	3	2	0.0
Pseudomonas sp. LS1212	2972478	species	5689345	246	41	0.0
Pseudomonas sp. GCEP-101	2974552	species	6229841	462	0	0.0
Halomonas sp. LR3S48	2982694	species	4689245	3	1	0.0
