name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pseudomonas stutzeri CCUG 29243	1196835	strain	4709064	4	2	0.0
Moritella marina ATCC 15381	1202962	strain	4760425	3	0	0.0
Pseudomonas sp. UW4	1207075	species	6183388	3	2	0.0
Stutzerimonas kunmingensis	1211807	species	4775870	2	0	0.0
Pseudomonas putida HB3267	1215088	strain	5956110	4	0	0.0
Virgibacillus natechei	1216297	species	3867590	1	0	0.0
Pectobacterium carotovorum subsp. carotovorum PCC21	1218933	strain	4842771	1	1	0.0
Vibrio vulnificus NBRC 15645 = ATCC 27562	1219061	strain	5007160	1	0	0.0
Mycolicibacterium mucogenicum DSM 44124	1226753	strain	6099273	1	1	0.0
Arsenophonus endosymbiont of Aphis craccivora	1231049	species	2424437	1	1	0.0
Endozoicomonas euniceicola	1234143	species	6517136	1	0	0.0
Abyssogena phaseoliformis symbiont OG214	1235283	leaf	1542177	1	0	0.0
Isorropodon fossajaponicum endosymbiont JTNG4	1235284	leaf	1447997	3	1	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	1	0	0.0
Pseudomonas resinovorans NBRC 106553	1245471	strain	6484828	152	3	0.0
endosymbiont of unidentified scaly snail isolate Monju	1248727	species	2597759	4	2	0.0
Bacterioplanes sanyensis	1249553	species	4293726	1	1	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	20	16	0.0
Frischella perrara	1267021	species	2692351	18	0	0.0
Melaminivora jejuensis	1267217	species	3668757	1	0	0.0
Amphritea japonica ATCC BAA-1530	1278309	strain	3833046	1	0	0.0
Azotobacter vinelandii CA	1283330	strain	5366370	11	0	0.0
Azotobacter vinelandii CA6	1283331	strain	5323210	11	0	0.0
Pseudomonas sp. ATCC 13867	1294143	species	5696307	1	0	0.0
Enterobacter hormaechei subsp. xiangfangensis	1296536	subspecies	55910742	1	0	0.0
Pseudomonas knackmussii B13	1301098	strain	6162905	1	0	0.0
Candidatus Pseudomonas adelgestsugas	1302376	species	1835598	6	6	0.0
Pseudomonas soli	1306993	species	6247860	2	2	0.0
Streptococcus agalactiae ILRI005	1309807	strain	2109759	1	1	0.0
Azotobacter chroococcum NCIMB 8003	1328314	strain	5192286	13	1	0.0
Escherichia coli O157:H7 str. SS17	1328859	strain	5655941	3	0	0.0
Enterobacter sp. MGH 7	1329816	species	5305481	1	0	0.0
Pseudomonas putida H8234	1331671	strain	6870827	4	0	0.0
Kordiimonadaceae	1331809	family	0	4	0	0.0
Shimwellia	1335483	genus	0	1	0	0.0
Pseudomonas sp. JY-Q	1338689	species	6178825	17	12	0.0
Pseudomonas aeruginosa RP73	1340851	strain	6342034	1	0	0.0
Pseudomonas sp. HN11	1344094	species	6273117	12	8	0.0
Yersinia pestis 1522	1345705	strain	4738644	1	1	0.0
Pseudomonas syringae CC440	1357284	strain	5933410	1	0	0.0
Mucispirillum schaedleri ASF457	1379858	strain	2347083	1	0	0.0
Kroppenstedtia pulmonis	1380685	species	3345811	1	0	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	1	0	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	2	0	0.0
Marinobacter similis	1420916	species	3975896	1	0	0.0
Marinobacter salarius	1420917	species	9178926	2	0	0.0
Burkholderia pseudomallei B03	1439854	strain	7264759	1	1	0.0
Pseudomonas cichorii JBC1	1441629	strain	5986012	1	0	0.0
Youhaiella tibetensis	1447062	species	4430734	1	0	0.0
Bacillus thuringiensis HD1002	1452729	strain	6572702	8	0	0.0
Yersinia frederiksenii Y225	1454377	strain	4550894	1	1	0.0
Bacillus cereus D17	1454382	strain	5590358	2	0	0.0
Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1904	1454604	strain	4598213	1	1	0.0
Bacillus velezensis NJN-6	1458206	strain	4052546	2	0	0.0
Klebsiella quasipneumoniae subsp. similipneumoniae	1463164	subspecies	38988063	1	1	0.0
Zhongshania aliphaticivorans	1470434	species	4204359	1	0	0.0
Basilea	1472344	genus	0	1	0	0.0
Pseudomonas sp. Os17	1500686	species	6885464	11	7	0.0
Microbulbifer sp. ALW1	1516059	species	4682287	1	0	0.0
Acinetobacter seifertii	1530123	species	106138305	1	0	0.0
Pseudomonas sp. DR 5-09	1534110	species	6427864	4	0	0.0
Aquitalea aquatilis	1537400	species	4359891	1	0	0.0
Methylomonas denitrificans	1538553	species	5172098	5	0	0.0
Francisella frigiditurris	1542390	species	1861609	1	0	0.0
Sedimenticola thiotaurini	1543721	species	3962284	1	1	0.0
Rugosibacter aromaticivorans	1565605	species	2934611	2	0	0.0
Pseudomonas sp. S49	1573720	species	6659551	1	0	0.0
Pseudomonas cerasi	1583341	species	12724617	2	0	0.0
Coxiella-like endosymbiont	1592897	species	997157	3	0	0.0
Lysobacter maris	1605891	species	4018049	1	0	0.0
Pseudomonas sp. MRSN 12121	1611770	species	6986763	1	0	0.0
Spongiibacter sp. IMCC21906	1620392	species	3481669	1	0	0.0
Hahella sp. KA22	1628392	species	13898187	2	0	0.0
Candidatus Nitrosoglobus terrae	1630141	species	2018309	1	0	0.0
Citromicrobium sp. JL477	1634516	species	3258499	1	0	0.0
Citrobacter portucalensis	1639133	species	103374902	5	0	0.0
Rouxiella badensis	1646377	species	5135448	1	0	0.0
Marinicauda	1649466	genus	0	1	0	0.0
Pseudopedobacter	1649482	genus	0	1	0	0.0
Pseudomonas amygdali pv. loropetali	1664860	leaf	6241584	3	3	0.0
Marinobacter sp. CP1	1671721	species	4768422	1	0	0.0
Sulfurifustis variabilis	1675686	species	3958814	7	5	0.0
Ferrigenium kumadai	1682490	species	2572603	1	1	0.0
Sulfurifustis	1692042	genus	0	1	0	0.0
Thiopseudomonas alkaliphila	1697053	species	14141857	13	9	0.0
Aureimonas populi	1701758	species	3822311	1	0	0.0
Candidatus Thioglobus autotrophicus	1705394	species	1512449	1	0	0.0
Spongiibacteraceae	1706375	family	0	1	0	0.0
Cognatishimia activa	1715691	species	3252335	2	1	0.0
Acetilactobacillus jinshanensis	1720083	species	1616430	1	1	0.0
Tissierellales	1737405	order	0	1	0	0.0
Agarilytica rhodophyticola	1737490	species	7113812	1	0	0.0
Pseudomonas sp. DY-1	1755504	species	5912748	3	0	0.0
Methylomagnum ishizawai	1760988	species	5199498	2	0	0.0
Rhodanobacteraceae	1775411	family	0	1	1	0.0
Glutamicibacter mishrai	1775880	species	3679307	1	0	0.0
Pseudomonas glycinae	1785145	species	6396728	4	0	0.0
Pseudomonas wadenswilerensis	1785161	species	5827164	8	0	0.0
Acinetobacter sp. LoGeW2-3	1808001	species	3357734	2	0	0.0
Sulfuriflexus mobilis	1811807	species	3111340	2	0	0.0
Wolbachia endosymbiont of Dipetalonema caudispina	1812112	species	863427	1	0	0.0
Enterobacter roggenkampii	1812935	species	160561300	4	3	0.0
Nitrosococcus wardiae	1814290	species	4022640	1	0	0.0
Abyssicoccus albus	1817405	species	1745789	1	0	0.0
Youhaiella	1827478	genus	0	1	0	0.0
Pseudomonas silesiensis	1853130	species	6823539	1	1	0.0
Bosea sp. Tri-49	1867715	species	6454112	1	0	0.0
Legionella clemsonensis	1867846	species	3272100	9	6	0.0
Rheinheimera sp.	1869214	species	4642311	1	0	0.0
Marinobacter salinus	1874317	species	4121005	1	0	0.0
Pseudomonas sp. TMW 2.1634	1886807	species	5666948	2	0	0.0
Pectobacteriaceae	1903410	family	0	1	0	0.0
Morganellaceae	1903414	family	0	1	0	0.0
Ketobacter alkanivorans	1917421	species	4914503	1	1	0.0
Pseudomonas sp. CC6-YY-74	1930532	species	5040792	23	22	0.0
Pseudomonas phragmitis	1931241	species	4035153	11	6	0.0
Aquaspirillum sp. LM1	1938604	species	3962240	2	1	0.0
Pseudomonas sp. M30-35	1981174	species	4926954	8	0	0.0
Sulfuriferula sp. AH1	1985873	species	2916145	1	0	0.0
Coxiella-like endosymbiont of Amblyomma americanum	1987500	species	656933	2	0	0.0
Thauera sp. K11	2005884	species	5291530	1	0	0.0
Francisella adeliensis	2007306	species	4108321	2	0	0.0
Nitrogeniibacter mangrovi	2016596	species	4236644	5	0	0.0
Ketobacter	2025617	genus	0	1	0	0.0
Candidatus Bipolaricaulis anaerobius	2026885	species	1324338	1	0	0.0
Azoarcus sp. DD4	2027405	species	5400077	1	0	0.0
Enterobacter cloacae complex sp.	2027919	species	65972975	3	1	0.0
Marinicauda algicola	2029849	species	3424851	1	0	0.0
Dongshaea marina	2047966	species	5112152	1	0	0.0
Pseudomonas sp. HLS-6	2049589	species	5276694	3	2	0.0
Bacillus sp. Lzh-5	2049935	species	4024750	3	1	0.0
Rubrobacter indicoceani	2051957	species	3078689	1	0	0.0
Planococcus sp. MB-3u-03	2058136	species	3614431	6	5	0.0
Emcibacteraceae	2066491	family	0	4	0	0.0
Pseudomonas sp. NC02	2067572	species	6890566	11	3	0.0
Rhizobium ruizarguesonis	2081791	species	22746724	1	1	0.0
Methylibium sp. Pch-M	2082386	species	3941137	1	0	0.0
Pseudomonas sp. SWI6	2083051	species	5652054	99	44	0.0
Pseudomonas sp. SWI36	2083052	species	6172256	1	0	0.0
Pseudomonas sp. SWI44	2083053	species	5919083	2	0	0.0
Devosia sp. I507	2083786	species	4005916	1	0	0.0
Bacillus sp. ZY-1-1	2093834	species	3899251	2	0	0.0
Melaminivora sp. SC2-9	2109913	species	3754020	1	0	0.0
Colwellia sp. Arc7-D	2161872	species	4305442	2	0	0.0
Pseudomonas sp. SXM-1	2169583	species	7226716	36	30	0.0
Petrocella atlantisensis	2173034	species	3518882	11	2	0.0
Erythrobacter aureus	2182384	species	3372129	1	0	0.0
Saliniradius amylolyticus	2183582	species	3214946	1	0	0.0
Salinisphaera sp. LB1	2183911	species	4141708	8	6	0.0
Entomomonas moraniae	2213226	species	3337477	2	0	0.0
Pseudomonas sp. SGAir0191	2217867	species	5071227	53	4	0.0
Pseudomonas asiatica	2219225	species	23309773	3	2	0.0
Bdellovibrio sp. ZAP7	2231053	species	4123562	1	0	0.0
Alcanivorax sp. ALC70	2259335	species	4198045	1	1	0.0
Hydrocarboniclastica marina	2259620	species	4258501	2	1	0.0
Aquirhabdus parva	2283318	species	3777352	2	1	0.0
Gallaecimonas mangrovi	2291597	species	4071977	1	0	0.0
Solimonas sp. K1W22B-7	2303331	species	5373342	3	1	0.0
Clostridium manihotivorum	2320868	species	6364326	3	2	0.0
Pseudomonas sp. LTJR-52	2479392	species	5539211	3	0	0.0
Marinobacter sp. NP-4(2019)	2488665	species	4625865	1	0	0.0
Sutterella megalosphaeroides	2494234	species	2725161	4	0	0.0
Candidatus Babeliaceae	2497645	family	0	1	0	0.0
Halomonas tianxiuensis	2497861	species	5015118	2	0	0.0
Aquiluna borgnonia	2499157	species	1362706	1	1	0.0
Pseudomonas khazarica	2502979	species	5384159	1	0	0.0
Lentibacillus sp. CBA3610	2518176	species	4035571	4	4	0.0
Pseudomonas tructae	2518644	species	5685196	8	0	0.0
Symmachiella dynata	2527995	species	7767809	2	2	0.0
Rheinheimera sp. D18	2545632	species	3308353	1	0	0.0
Erwinia sp. QL-Z3	2547962	species	5076534	1	0	0.0
Parashewanella tropica	2547970	species	4222191	2	0	0.0
Formicincola oecophyllae	2558361	species	1961668	1	0	0.0
Pseudomonas sp. S150	2559074	species	6304843	116	112	0.0
Paracoccus liaowanqingii	2560053	species	4925228	1	0	0.0
Halomonas sp. Y2R2	2562282	species	4895269	9	0	0.0
Ruminococcus bovis	2564099	species	2440231	1	0	0.0
Polyangium aurulentum	2567896	species	12320079	1	0	0.0
Salinimonas iocasae	2572577	species	4159483	1	0	0.0
Vibrio taketomensis	2572923	species	8665221	5	0	0.0
Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-	2583588	leaf	145867710	1	0	0.0
Salidesulfovibrio onnuriiensis	2583823	species	3886744	1	0	0.0
Sutterella faecalis	2584944	species	2987884	4	0	0.0
Pseudomonas sp. SWI7	2587597	species	4931431	143	0	0.0
Francisella sp. Scap27	2589986	species	1967290	1	0	0.0
Lysinibacillus agricola	2590012	species	5285903	1	0	0.0
Pseudomonas sp. NIBRBAC000502773	2590776	species	6712511	3	1	0.0
Casimicrobium huifangae	2591109	species	4465898	2	0	0.0
Mangrovibacillus cuniculi	2593652	species	3153416	1	1	0.0
Chitinimonas arctica	2594795	species	5292479	1	0	0.0
Pseudomonas sp. BJP69	2597770	species	5597068	10	9	0.0
Limnoglobus roseus	2598579	species	9378099	3	3	0.0
Halioglobus maricola	2601894	species	4306437	2	0	0.0
Pseudomonas lalkuanensis	2604832	species	11894179	156	0	0.0
Pseudomonas sp. C27(2019)	2604941	species	3217366	4	1	0.0
Flintibacter sp. KGMB00164	2610895	species	2917795	1	0	0.0
Nitrincola iocasae	2614693	species	4172991	1	1	0.0
Pseudomonas sp. CFA	2651048	species	6136274	75	24	0.0
Rubrobacter tropicus	2653851	species	4584100	1	0	0.0
Pseudomonas sp. SCB32	2653853	species	6311241	19	0	0.0
Candidatus Carsonella ruddii (Diaphorina cf. continua)	2661587	species	173853	1	0	0.0
Saliniradius	2661818	genus	0	1	0	0.0
Vibrio sp. THAF191c	2661921	species	5879168	1	1	0.0
Vibrio sp. THAF191d	2661922	species	5877726	1	1	0.0
Pseudomonas sp. NY5710	2662033	species	5612807	17	16	0.0
Pseudomonas sp. 13159349	2662034	species	5977292	3	3	0.0
Thiosulfatimonas sediminis	2675054	species	2722826	2	1	0.0
Sulfuriferula nivalis	2675298	species	3435893	1	0	0.0
Aeromonas sp. WP2-W18-CRE-05	2675707	species	5069260	3	0	0.0
Pseudomonas sp. Ost2	2678260	species	7357961	2	0	0.0
Methylococcus geothermalis	2681310	species	3371031	1	0	0.0
Pseudomonas bijieensis	2681983	species	13399316	227	82	0.0
Spartinivicinus ruber	2683272	species	6687090	188	186	0.0
Mycoplasma sp. NEAQ87857	2683967	species	1200019	1	0	0.0
Anaerocolumna sedimenticola	2696063	species	5500435	2	0	0.0
Proteus sp. ZN5	2697019	species	4408239	1	1	0.0
Pseudomonas sp. AN-B15	2697023	species	6301094	2	2	0.0
Sodalis ligni	2697027	species	6443694	1	0	0.0
Novosphingobium decolorationis	2698673	species	4750375	2	0	0.0
Sinimarinibacterium sp. NLF-5-8	2698684	species	3200809	2	0	0.0
Shewanella sp. Arc9-LZ	2698686	species	4911031	1	0	0.0
Gilliamella sp. ESL0441	2704654	species	2754041	17	0	0.0
Gilliamella sp. ESL0443	2704655	species	2404493	17	0	0.0
Hypericibacter	2705399	genus	0	1	0	0.0
Pseudomonas sp. MTM4	2705472	species	4694626	63	38	0.0
Pseudomonas sp. OIL-1	2706126	species	4226320	4	0	0.0
Kineobactrum salinum	2708301	species	4649503	1	0	0.0
Starkeya sp. ORNL1	2709380	species	6286188	1	0	0.0
Kinneretia sp. DAIF2	2714952	species	6010585	1	0	0.0
Sulfurimicrobium lacus	2715678	species	3826324	1	0	0.0
Pseudomonas tohonis	2725477	species	13312332	1	1	0.0
Pseudomonas sp. ADAK13	2730847	species	7300098	1	1	0.0
Pseudomonas sp. ADAK20	2730849	species	6003946	1	0	0.0
Pseudomonas campi	2731681	species	4436925	1	0	0.0
Teredinibacter haidensis	2731755	species	4915572	1	0	0.0
Limnobacter sp. SAORIC-580	2732163	species	3297222	1	0	0.0
Halomonas sulfidoxydans	2733484	species	4491948	2	0	0.0
Mariniplasma anaerobium	2735436	species	1898628	1	0	0.0
Pseudomonas sp. B14-6	2738843	species	6766112	5	0	0.0
Candidatus Ruthia endofausta	2738852	species	1188809	1	0	0.0
Thiomicrorhabdus xiamenensis	2739063	species	2594948	1	0	0.0
Mucilaginibacter mali	2740462	species	6044097	5	0	0.0
Pseudomonas kermanshahensis	2745482	species	5973289	111	13	0.0
Pseudomonas vanderleydeniana	2745495	species	7026924	51	6	0.0
Pseudomonas zarinae	2745498	species	6551245	21	8	0.0
Pseudomonas zeae	2745510	species	13101195	10	10	0.0
Pseudomonas sp. ABC1	2748080	species	4035896	3	2	0.0
Bdellovibrio sp. KM01	2748865	species	3961288	1	0	0.0
Coxiella endosymbiont of Amblyomma nuttalli	2749996	species	1003026	1	1	0.0
Vibrio sp. B1FIG11	2751177	species	5809603	1	1	0.0
Koleobacter methoxysyntrophicus	2751313	species	3102782	2	1	0.0
Aureimonas mangrovi	2758041	species	3485124	1	0	0.0
Pseudomonas sp. MPDS	2762896	species	6213959	1	1	0.0
Dyella telluris	2763498	species	4991029	3	0	0.0
Sideroxyarcus emersonii	2764705	species	2738141	1	0	0.0
Mycoplasmopsis	2767358	genus	0	1	0	0.0
Ligilactobacillus	2767887	genus	0	1	0	0.0
Pseudomonas sp. ADPe	2774873	species	7240218	7	6	0.0
Aeromonas sp. FDAARGOS 1417	2778066	species	4793224	3	3	0.0
Vibrio sp. ED002	2785123	species	6068595	1	0	0.0
Vibrio sp. ED004	2785124	species	5827158	1	0	0.0
Entomomonas sp. F2A	2785331	species	3236906	4	0	0.0
Erythrobacter sp. A30-3	2785907	species	3525806	1	1	0.0
Thalassospira sp. A40-3	2785908	species	4340220	1	0	0.0
Providencia sp. 2.29	2791982	species	4547792	1	0	0.0
Spiroplasma endosymbiont of 'Nebria riversi'	2792084	species	1443729	2	2	0.0
Spongiibacter nanhainus	2794344	species	4078570	3	0	0.0
Thiohalobacter sp. COW1	2795687	species	3567646	4	4	0.0
Raoultella sp. XY-1	2799495	species	5972438	1	0	0.0
Maricaulaceae	2800061	family	0	4	0	0.0
Pseudomonas sp. PDNC002	2811422	species	6393486	174	2	0.0
Pseudomonas sp. SDM007	2812000	species	6286888	39	37	0.0
Methylomonas sp. EFPC1	2812647	species	4993755	5	0	0.0
Terrisporobacter sp. MCA3	2813371	species	4116837	1	1	0.0
Luteithermobacter	2813803	genus	0	1	0	0.0
Paremcibacter	2813804	genus	0	1	0	0.0
Nitrogeniibacter aestuarii	2815343	species	4745026	5	0	0.0
Vibrio sp. SCSIO 43135	2819096	species	4979307	1	1	0.0
Stappiaceae	2821832	family	0	1	0	0.0
Lysobacter luteus	2822368	species	2768593	1	0	0.0
Candidatus Thiothrix anitrata	2823902	species	3546315	1	1	0.0
Pseudomonas sp. JS425	2829498	species	6401197	7	7	0.0
Klebsiella sp. P1927	2829836	species	6172359	1	0	0.0
Pseudomonas nanhaiensis	2830842	species	3653147	4	4	0.0
Devosiaceae	2831106	family	0	5	0	0.0
Bdellovibrio sp. LBG001	2835041	species	3582323	1	0	0.0
Candidatus Minimicrobia vallesae	2841264	species	706973	1	0	0.0
Pseudomonas siliginis	2842346	species	41894946	6	4	0.0
Pseudomonas asgharzadehiana	2842349	species	6107031	42	8	0.0
Collinsella sp. zg1085	2844380	species	1720218	2	0	0.0
Treponemataceae	2845253	family	0	1	0	0.0
Halomonas sp. SS10-MC5	2854257	species	4441120	2	0	0.0
Rickettsiella endosymbiont of Dermanyssus gallinae	2856608	species	1888715	5	0	0.0
Devosia salina	2860336	species	4296375	1	0	0.0
Pseudomonas sp. ERGC3:05	2866386	species	6496199	4	3	0.0
Pseudomonas sp. MM211	2866808	species	5281862	6	5	0.0
Pseudomonas sp. DR48	2871095	species	7251677	8	8	0.0
Pseudomonas sp. SC3(2021)	2871493	species	6255857	84	3	0.0
Pseudomonas sp. HS-18	2879114	species	6594953	21	0	0.0
Pseudomonas sp. HN2-3	2886360	species	5998443	1	0	0.0
Marinobacteraceae	2887365	family	0	1	0	0.0
Pseudomonas sp. CIP-10	2892442	species	6473352	45	12	0.0
Pseudomonas oryziphila	2894079	species	6049604	67	46	0.0
Pseudomonas sp. B21-010	2895471	species	6472652	4	4	0.0
Pseudomonas sp. B21-012	2895472	species	5935759	7	7	0.0
Pseudomonas sp. B21-021	2895476	species	6494068	1	1	0.0
Pseudomonas sp. B21-023	2895477	species	5874598	1	0	0.0
Pseudomonas sp. B21-044	2895488	species	5727781	1	0	0.0
Pseudomonas sp. B21-047	2895489	species	5931766	1	0	0.0
Pseudomonas sp. B21-051	2895491	species	6046332	2	0	0.0
Lysinibacillus sp. GJ-1	2896845	species	4692309	3	0	0.0
Tannockella kyphosi	2899121	species	2260890	3	0	0.0
Stutzerimonas	2901164	genus	0	3	0	0.0
Microbulbifer sp. YPW16	2904242	species	4194587	1	0	0.0
Pseudomonas wenzhouensis	2906062	species	4452100	1	0	0.0
Suttonella sp. R2A3	2908648	species	1989117	12	2	0.0
Shewanella sp. OM3-2	2908650	species	4092736	5	0	0.0
Simiduia sp. 21SJ11W-1	2909669	species	3964050	4	4	0.0
Solidesulfovibrio	2910984	genus	0	1	0	0.0
Marinobacter sp. M3C	2917715	species	5022247	1	0	0.0
Anaeromyxobacter oryzae	2918170	species	6720545	1	1	0.0
Halopseudomonas sp. RR6	2918528	species	3935609	11	0	0.0
Endozoicomonas sp. Mp262	2919499	species	5194638	6	5	0.0
Candidatus Comchoanobacter bicostacola	2919598	species	1007335	1	1	0.0
Pseudomonas sp. I3-I5	2926671	species	4840834	1	0	0.0
Entomomonas sp. E2T0	2930213	species	3325929	5	2	0.0
Bacillus sp. H8-1	2930532	species	5316814	1	0	0.0
Pseudomonas sp. PIA16	2931382	species	6715763	4	4	0.0
Pseudomonas sp. LRP2-20	2944234	species	6034532	10	10	0.0
Desulfomicrobium sp. ZS1	2952228	species	3867579	1	0	0.0
Moraxella sp. FZFQ2102	2953752	species	2336058	5	2	0.0
Wolbachia endosymbiont (group B) of Endotricha flammealis	2954005	species	1747616	1	1	0.0
Wolbachia endosymbiont (group A) of Tiphia femorata	2954063	species	1330165	2	2	0.0
Gilvimarinus sp. DA14	2956798	species	3956837	3	0	0.0
Moraxella sp. FZLJ2107	2961618	species	2422986	2	0	0.0
Moraxella sp. FZLJ2109	2961890	species	2424775	2	0	0.0
Mycoplasma sp. 1018B	2967302	species	687102	1	0	0.0
Stutzerimonas degradans	2968968	species	4042123	24	0	0.0
Stutzerimonas frequens	2968969	species	18026985	325	4	0.0
Pseudomonas sp. CBS	2971912	species	7238275	2	1	0.0
Pseudomonas sp. LS1212	2972478	species	5689345	180	27	0.0
Pseudomonas sp. GCEP-101	2974552	species	6229841	342	0	0.0
Halomonas sp. LR3S48	2982694	species	4689245	2	0	0.0
